,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Free_Float,Mcap_Units_Index_Currency,Weight,SEDOL
29997,2023-12-18,1927,IN01TZ,INE438A01022,Apollo Tyres,IN,INR,40101015.0,1.0,0.502,1738217206.0,0.0013011179721751178,6168902
29998,2023-12-18,1927,IN0BN3,INE741K01010,CREDITACCESS GRAMEEN,IN,INR,30201020.0,1.0,0.2766,895601013.0,0.0006703895059203212,BYVKG53
29999,2023-12-18,1927,EG20EA,EGS38191C010,ABOU KIR FERTILIZERS,EG,EGP,55201015.0,1.0,0.2244,715703363.0,0.0005357296574508032,6005474
30000,2023-12-18,1927,IN06S3,INE115A01026,LIC Housing,IN,INR,30201025.0,1.0,0.5476,1927265186.0,0.0014426271711016655,6101026
30001,2023-12-18,1927,BR02Y2,BREMBRACNOR4,Embraer,BR,BRL,50201010.0,1.0,0.9463,3318100383.0,0.0024837172402275955,B16FPG6
30002,2023-12-18,1927,BR02JN,BRCPLEACNPB9,COPEL - CIA PR DE ENERGIA,BR,BRL,65101010.0,1.0,0.6192,2085043710.0,0.001560730059791897,2200154
30003,2023-12-18,1927,IN0A1G,INE424H01027,Sun TV network,IN,INR,40301035.0,1.0,0.25,820743398.0,0.0006143558940710863,B128WL3
30004,2023-12-18,1927,AE2280,AED000901010,DUBAI FINANCIAL MARKET,AE,AED,30202015.0,1.0,0.1934,585573426.0,0.0004383227285789256,B1GPBP7
30005,2023-12-18,1927,MX406T,MX01VE0M0003,VESTA,MX,MXN,35101010.0,1.0,1.0,3313467706.0,0.002480249515202681,B8F6ZF8
30006,2023-12-18,1927,IN50W6,INE387A01021,SUNDRAM FASTENERS,IN,INR,40101025.0,1.0,0.5164,1646709412.0,0.0012326211036845073,6730895
30007,2023-12-18,1927,IN80DQ,INE298J01013,NIPPON LIFE INDIA ASSET MGM,IN,INR,30202010.0,1.0,0.2043,683799266.0,0.0005118482956454833,BF29PR1
30008,2023-12-18,1927,IN811F,INE878B01027,KEI INDUSTRIES,IN,INR,50202010.0,1.0,0.7403,2445387410.0,0.0018304602538158072,B1L9PJ6
30009,2023-12-18,1927,IN30KS,INE474Q01031,GLOBAL HEALTH,IN,INR,20101010.0,1.0,0.3318,991372325.0,0.0007420777706733457,BN960L0
30010,2023-12-18,1927,IN18V9,INE732I01013,ANGEL ONE,IN,INR,30202015.0,1.0,0.5173,1752781833.0,0.0013120201182833912,BMCMVV5
30011,2023-12-18,1927,MX504S,MX01OM000018,GRUPO AERO DEL CENTRO 'B',MX,MXN,50206060.0,0.3662669,0.808,1083476870.0,0.0008110213287078943,B1KFX13
30012,2023-12-18,1927,SA23GN,SA1230K1UGH7,ABDULLAH AL OTHAIM MKTS,SA,SAR,45201010.0,0.6151063,0.6633,1288068631.0,0.0009641656056585485,B3BQB93
30013,2023-12-18,1927,IN60U5,INE410P01011,NARAYANA HRUDAYALAYA,IN,INR,20101010.0,1.0,0.3758,1090528712.0,0.000816299885571483,BD0CSH9
30014,2023-12-18,1927,BR906H,BRALOSACNOR5,ALLOS,BR,BRL,35101010.0,1.0,0.8139,2523305511.0,0.0018887847492924997,BMHVKZ4
30015,2023-12-18,1927,IN30EM,INE031B01049,AJANTA PHARMA,IN,INR,20103015.0,1.0,0.3647,1044803285.0,0.0007820727621431114,BWFGD74
30016,2023-12-18,1927,QA20MO,QA0007227695,QATAR NAVIGATION,QA,QAR,50206030.0,1.0,0.8625,2668803117.0,0.0019976949300349253,6148205
30017,2023-12-18,1927,KR22S7,KR7403870009,HPSP,KR,KRW,10102020.0,1.0,0.4066,1171345868.0,0.0008767944277775508,BPDWY61
30018,2023-12-18,1927,IN0B9P,INE256A01028,Zee Entrtainment,IN,INR,40301035.0,1.0,0.9488,3078181956.0,0.0023041296857216577,6188535
30019,2023-12-18,1927,IN041A,INE302A01020,Exide Industries,IN,INR,50205010.0,1.0,0.5401,1687972359.0,0.0012635079006517037,B1D3ZC9
30020,2023-12-18,1927,IN025C,INE462A01022,BayerCrop,IN,INR,55201015.0,1.0,0.32,942948727.0,0.0007058309694003505,6716992
30021,2023-12-18,1927,QA20UW,QA000A0KD6J5,BARWA REAL ESTATE,QA,QAR,35101010.0,1.0,0.55,1598821300.0,0.0011967751329038366,B0YTG26
30022,2023-12-18,1927,MX109T,US92837L1098,VISTA ENERGY ADR,MX,USD,60101010.0,1.0,0.9429,2731396665.0,0.002044548447514723,BJ84772
30023,2023-12-18,1927,MX302O,MXP001391012,ALSEA,MX,MXN,40501040.0,1.0,0.6278,1833055748.0,0.0013721080251012678,2563017
30024,2023-12-18,1927,BR10X0,BRGMATACNOR7,GRUPO MATEUS ON,BR,BRL,40401010.0,1.0,0.209,621932559.0,0.00046553884474421765,BN7JD67
30025,2023-12-18,1927,MX204P,MX01R0000006,REGIONAL S.A.B. DE C.V.,MX,MXN,30101010.0,1.0,0.4,1224375470.0,0.00091648898837753,BG1Z6X0
30026,2023-12-18,1927,IN07NZ,INE589A01014,NLC INDIA,IN,INR,65101015.0,1.0,0.208,701771141.0,0.0005253008891852718,6374895
30027,2023-12-18,1927,IN07GS,INE331A01037,RAMCO CEMENTS,IN,INR,50101030.0,1.0,0.5545,1599924450.0,0.0011976008802765186,6698153
30028,2023-12-18,1927,IN70O0,INE913H01037,ENDURANCE TECHNOLOGIES,IN,INR,40101025.0,1.0,0.25,751486121.0,0.0005625143362395558,BYZ02R3
30029,2023-12-18,1927,TW02OF,TW0002313004,Compeq Mftg,TW,TWD,10102015.0,1.0,1.0,2726204978.0,0.002040662283439088,6215273
30030,2023-12-18,1927,IN60ZA,INE572A01036,JB CHEMICALS & PHARMS.,IN,INR,20103015.0,1.0,0.4614,1267055435.0,0.0009484364741817323,BNQNGS3
30031,2023-12-18,1927,TW11B2,TW0001477008,Makalot,TW,TWD,40204020.0,1.0,1.0,2712062036.0,0.0020300757836897404,6580432
30032,2023-12-18,1927,SA2239,SA000A0EAXM3,SAUDIA DAIRY & FDSF,SA,SAR,45102020.0,0.836722,0.482,1152937999.0,0.0008630154770787132,B133P41
30033,2023-12-18,1927,IN12IQ,INE536A01023,Grindwell Norton,IN,INR,55101000.0,1.0,0.484,1411020561.0,0.0010561995386356318,B156WQ9
30034,2023-12-18,1927,IN05KU,INE530B01024,IIFL FINANCE,IN,INR,30201020.0,1.0,0.6079,1800335558.0,0.0013476157883917064,B0838V7
30035,2023-12-18,1927,BR171B,BRSMFTACNOR1,SMARTFIT ESCOLA SA COM NPV,BR,BRL,40501030.0,1.0,0.4227,1265802901.0,0.0009474989075228964,BF4XNJ9
30036,2023-12-18,1927,TW03JB,TW0002388006,VIA TECHNOLOGIES,TW,TWD,10102010.0,1.0,0.4782,1161120771.0,0.0008691405756421498,6146823
30037,2023-12-18,1927,IN09N1,INE640A01023,SKF India Ltd,IN,INR,50204000.0,1.0,0.4782,1335290611.0,0.000999512952726343,6411510
30038,2023-12-18,1927,IN10U0,INE120A01034,Carborundum Univ,IN,INR,55101000.0,1.0,0.6901,1879057404.0,0.0014065419158514076,B6X5768
30039,2023-12-18,1927,IN60FQ,INE600L01024,DR LAL PATHLABS,IN,INR,20102020.0,1.0,0.4923,1247890930.0,0.0009340911542773682,BYY2W03
30040,2023-12-18,1927,IN05T3,INE821I01022,IRB Infrast Dvlp,IN,INR,50101010.0,1.0,0.25,771952386.0,0.000577834070230728,BMTY040
30041,2023-12-18,1927,IN08AN,INE140A01024,PIRAMAL ENTERPRISES,IN,INR,30201020.0,1.0,0.5357,1394410984.0,0.0010437666740486693,B058J56
30042,2023-12-18,1927,KR22L0,KR7277810008,RAINBOW ROBOTICS,KR,KRW,50204000.0,1.0,0.4287,1166692333.0,0.0008733110897909367,BM9Q3J2
30043,2023-12-18,1927,TW04YR,TW0002812005,Taichung Comm Bk,TW,TWD,30101010.0,1.0,0.73,1943996293.0,0.00145515100525596,6869971
30044,2023-12-18,1927,IN0BJZ,INE325A01013,TIMKEN INDIA,IN,INR,50204000.0,1.0,0.423,1218732330.0,0.0009122648955264435,6143857
30045,2023-12-18,1927,IN04LU,INE935A01035,Glenmark Phrm,IN,INR,20103015.0,1.0,0.5455,1514378052.0,0.0011335663306768263,6698755
30046,2023-12-18,1927,IN0BBR,INE763G01038,ICICI SECURITIES,IN,INR,30202015.0,1.0,0.2522,715787886.0,0.0005357929259502649,BF2LT08
30047,2023-12-18,1927,IN303B,INE128S01021,FIVE-STAR BUSINESS FINANCE,IN,INR,30201020.0,1.0,0.2803,718000117.0,0.0005374488602620226,BP5JGC0
30048,2023-12-18,1927,IN04R0,INE233A01035,Godrej Indus,IN,INR,50203000.0,1.0,0.5664,1563744158.0,0.0011705186330192424,B1BFBC9
30049,2023-12-18,1927,SA22DJ,SA000A0LE310,ADVANCED PETROCHEMICALS,SA,SAR,55201020.0,0.4114515,0.9204,975007270.0,0.0007298279395805253,B1P6WF8
30050,2023-12-18,1927,SA226C,SA000A0HNGZ6,ALDREES PTL& TRANSVS,SA,SAR,60101020.0,0.49,1.0,1353772888.0,0.0010133476004840632,B128FF8
30051,2023-12-18,1927,IN05PZ,INE136B01020,Cyient Ltd,IN,INR,10101010.0,1.0,0.8087,2402941966.0,0.0017986883153982604,B19HGC2
30052,2023-12-18,1927,IN315E,INE672A01018,TATA INVESTMENT CORPORATION,IN,INR,30202010.0,1.0,0.2662,703551706.0,0.0005266337060013342,6461377
30053,2023-12-18,1927,IN3019,INE171Z01018,BHARAT DYNAMICS,IN,INR,50201020.0,1.0,0.2507,844972485.0,0.0006324922353961385,BDVPZL0
30054,2023-12-18,1927,IN403C,INE217B01036,KAJARIA CERAMICS,IN,INR,50101035.0,1.0,0.594,1557467698.0,0.0011658204774150699,BDB5J63
30055,2023-12-18,1927,IN157I,INE372A01015,APAR INDUSTRIES,IN,INR,50202010.0,1.0,0.4027,1004267924.0,0.0007517305894136888,B01WBY5
30056,2023-12-18,1927,IN20QX,INE872J01023,DEVYANI INTERNATIONAL,IN,INR,40501040.0,1.0,0.4072,1084489014.0,0.0008117789548229066,BKVD654
30057,2023-12-18,1927,MY245V,MYL3034OO005,HAP SENG CONSOLIDATED,MY,MYR,50203000.0,1.0,0.2548,624370645.0,0.0004673638396305636,6297743
30058,2023-12-18,1927,PL303G,PLALIOR00045,ALIOR BANK,PL,PLN,30101010.0,1.0,0.6809,1685303203.0,0.0012615099415760765,B8W8F13
30059,2023-12-18,1927,SA25V4,SA14QG523GH3,ARABIAN CENTRES COMPANY,SA,SAR,35101010.0,1.0,0.376,958785256.0,0.0007176851798106761,BKBF694
30060,2023-12-18,1927,IN10SY,INE176A01028,Bata India Ltd,IN,INR,40204025.0,1.0,0.431,1114464146.0,0.0008342164170853308,BYMFG13
30061,2023-12-18,1927,IN04GP,INE322A01010,GILLETTE INDIA,IN,INR,45201020.0,1.0,0.1974,473164516.0,0.0003541806245146218,6139931
30062,2023-12-18,1927,SA24FN,SA1330R2TQ16,CATRION CATERING HOLDING,SA,SAR,50205020.0,0.6687455,0.5612,953188823.0,0.0007134960488256421,B7J4PX9
30063,2023-12-18,1927,SA26MW,SA15D1I1VJH7,ARABIAN CONTRACTING SERVICES,SA,SAR,40301020.0,1.0,0.3,830839677.0,0.0006219133213095521,BP4DC81
30064,2023-12-18,1927,CN2CW9,KYG2215N1097,CLOUD MUSIC,CN,HKD,40301010.0,1.0,0.2338,603084817.0,0.0004514306333155938,BP2TRS6
30065,2023-12-18,1927,IN70CO,INE947Q01028,LAURUS LABS,IN,INR,20103015.0,1.0,0.7696,1989108497.0,0.0014889191092571294,BMZ1CH2
30066,2023-12-18,1927,IN0BAQ,INE466L01038,360 ONE WAM,IN,INR,30202010.0,1.0,0.6832,1958248683.0,0.0014658194307619545,BQKRHR8
30067,2023-12-18,1927,TW30C4,KYG5138S1057,JINAN ACETATE CHEMICAL,TW,TWD,55201020.0,1.0,0.5575,1237131807.0,0.0009260375645120493,BYRP845
30068,2023-12-18,1927,IN0BDT,INE258G01013,SUMITOMO CHEMICAL INDIA,IN,INR,55201015.0,1.0,0.25,620394637.0,0.0004643876549233504,BL1N1S9
30069,2023-12-18,1927,BR16BK,BRGGPSACNOR9,GPS PART. E EMPREENDIMENTOS ON,BR,BRL,50205020.0,1.0,0.6655,1745905328.0,0.001306872807458042,BLFG6N4
30070,2023-12-18,1927,SA24QY,SA13J051UJH4,AL HAMMADI HOLDING,SA,SAR,20101010.0,0.540811,0.7596,1033672336.0,0.0007737408472700603,BP7RRL8
30071,2023-12-18,1927,BR0406,BRMDIAACNOR7,M Dias Branco,BR,BRL,45102020.0,1.0,0.3668,975663943.0,0.0007303194828923698,B1FRH89
30072,2023-12-18,1927,TW08ZW,TW0006531007,AP MEMORY TECH.,TW,TWD,10102010.0,1.0,0.835,1940821490.0,0.001452774551250582,BWY5316
30073,2023-12-18,1927,IN60P0,INE105A01035,TVS HOLDINGS,IN,INR,40101025.0,1.0,0.2555,534412500.0,0.0004000269390412622,B84NYN1
30074,2023-12-18,1927,IN117E,INE944F01028,RADICO KHAITAN,IN,INR,45101015.0,1.0,0.6606,1663428077.0,0.0012451356245551947,B0VY3T0
30075,2023-12-18,1927,IN40CL,INE769A01020,AARTI INDUSTRIES,IN,INR,55201020.0,1.0,0.5427,1426674086.0,0.0010679167639830102,B0VX289
30076,2023-12-18,1927,IN709L,INE572E01012,PNB HOUSING FINANCE,IN,INR,30201025.0,1.0,0.1946,494801292.0,0.0003703765280049059,BD6FGZ6
30077,2023-12-18,1927,IN0B6M,INE716A01013,Whirlpool India,IN,INR,40202020.0,1.0,0.25,513778548.0,0.000384581685311448,6291790
30078,2023-12-18,1927,BR30BG,BRSMTOACNOR3,SAO MARTINHO,BR,BRL,45102035.0,1.0,0.4626,978158367.0,0.000732186648793974,B1P3R43
30079,2023-12-18,1927,IN20U1,INE07Y701011,HITACHI ENERGY INDIA,IN,INR,50202010.0,1.0,0.25,662965223.0,0.0004962532666198822,BK709V6
30080,2023-12-18,1927,SA2307,SA11RGL0IU14,ASTRA INDUSTRIAL GROUP,SA,SAR,30202000.0,0.8022623,0.4597,932708619.0,0.0006981658809926281,B3CQKT5
30081,2023-12-18,1927,KR190L,KR7058470006,LEENO INDUSTRIAL,KR,KRW,10102020.0,1.0,0.6538,1574717777.0,0.001178732780739917,6430139
30082,2023-12-18,1927,KR70AC,KR7267260008,HD HYUNDAI ELECTRIC,KR,KRW,50202010.0,1.0,0.5414,1271151069.0,0.0009515022032439329,BD4HFR9
30083,2023-12-18,1927,TW090Y,TW0006592009,HOTAI FINANCE,TW,TWD,30201020.0,1.0,0.3165,738921451.0,0.000553109229734443,BYQKH22
30084,2023-12-18,1927,TW15FA,TW0001519007,FORTUNE ELECTRIC,TW,TWD,10102015.0,1.0,0.7564,2144879741.0,0.0016055194768158404,6347604
30085,2023-12-18,1927,IN02GN,INE472A01039,Blue Star Ltd,IN,INR,50101025.0,1.0,0.7626,1821720108.0,0.0013636228916673123,B1FDHG5
30086,2023-12-18,1927,SA274F,SA15H14I11H6,AL DAWAA MEDICAL SERVICES,SA,SAR,45201015.0,1.0,0.3419,785482307.0,0.000587961701757124,BPW7GB6
30087,2023-12-18,1927,SA25R0,SA14K0Q0SJ16,LEEJAM SPORTS,SA,SAR,40501030.0,0.6925752,0.4889,873700785.0,0.0006539963991514007,BF12ZV5
30088,2023-12-18,1927,ID2164,ID1000144900,MD PICTURES,ID,IDR,40301010.0,1.0,0.2727,648080181.0,0.00048511127838277954,BFYR4R6
30089,2023-12-18,1927,IN18GU,INE914M01019,ASTER DM HEALTHCARE,IN,INR,20101010.0,1.0,0.5028,1193623745.0,0.0008934702183787208,BZ2YSF5
30090,2023-12-18,1927,IN809M,INE269A01021,SONATA SOFTWARE,IN,INR,10101015.0,1.0,0.6828,1748973504.0,0.001309169447326533,6289922
30091,2023-12-18,1927,IN05GQ,INE043D01016,IDFC,IN,INR,30202010.0,1.0,0.8366,2024074311.0,0.0015150922761375937,B0C5QR1
30092,2023-12-18,1927,CN17HO,HK0000112026,CHINA NONFERROUS MINING CORP,CN,HKD,55102040.0,1.0,0.3046,679321082.0,0.0005084962141766113,B890GY2
30093,2023-12-18,1927,IN70KW,INE791I01019,BRIGADE ENTERPRISES,IN,INR,35101010.0,1.0,0.6682,1597124927.0,0.0011955053368218546,B29ZGD4
30094,2023-12-18,1927,TR005P,TREMGTI00012,Migros Ticaret AS,TR,TRY,45201010.0,1.0,0.5082,1044913164.0,0.0007821550105187293,B50PPK4
30095,2023-12-18,1927,SA229F,SA000A0KDVM8,EMAAR THE ECONOMIC CITY,SA,SAR,35101010.0,0.7752989,0.5603,994711380.0,0.000744577173196566,B19NK95
30096,2023-12-18,1927,515183,TRABRYAT91Q2,BORUSAN YATIRIM VE PAZ.,TR,TRY,55102010.0,1.0,0.2381,592253951.0,0.0004433233413395527,B03MQ26
30097,2023-12-18,1927,IN086J,INE182A01018,Pfizer,IN,INR,20103015.0,1.0,0.3608,843164515.0,0.0006311389049538707,6124960
30098,2023-12-18,1927,IN0AJY,INE517B01013,TATA TLSVS.MAHARASTRA,IN,INR,15102015.0,1.0,0.2564,588981627.0,0.0004408738893651485,6326067
30099,2023-12-18,1927,IN0218,INE058A01010,SANOFI INDIA LTD,IN,INR,20103015.0,1.0,0.3365,752406476.0,0.0005632032549932925,6100250
30100,2023-12-18,1927,IN19BQ,INE064C01022,TRIDENT,IN,INR,55101020.0,1.0,0.2619,599500536.0,0.0004487476703289613,BL0KWD3
30101,2023-12-18,1927,BR00EG,BRCIELACNOR3,CIELO SA INSTITUICAO DE PAGAMENTO,BR,BRL,50205015.0,1.0,0.4129,1029235533.0,0.0007704197409650636,B614LY3
30102,2023-12-18,1927,PL10CN,PLKRK0000010,KRUK,PL,PLN,30201020.0,1.0,0.9094,2070095152.0,0.0015495405275488812,B4PTLY0
30103,2023-12-18,1927,IN806J,INE149A01033,CHOLAMANDALAM FIN HOLDINGS,IN,INR,30201020.0,1.0,0.61,1427649934.0,0.001068647221239174,BF93XC7
30104,2023-12-18,1927,IN60GR,INE048G01026,NAVIN FLUORINE INTL.,IN,INR,55201020.0,1.0,0.7119,1642916465.0,0.0012297819467067873,BF1BKG2
30105,2023-12-18,1927,KR22WB,KR7328130000,LUNIT,KR,KRW,20101025.0,1.0,0.8764,1700551421.0,0.0012729237800854188,BNRKTL7
30106,2023-12-18,1927,TW18VT,TW0003023008,SINBON Elec,TW,TWD,50202010.0,1.0,1.0,2219329640.0,0.001661247898604068,6349354
30107,2023-12-18,1927,SA20MQ,SA0007879170,NATIONAL INDZT,SA,SAR,55201000.0,0.4055668,0.9377,813688871.0,0.0006090753273886192,B136MP0
30108,2023-12-18,1927,TR20TF,TREPOLT00013,POLITEKNIK METAL,TR,TRY,55201020.0,1.0,0.1969,347096792.0,0.0002598144078867947,BK1PVV1
30109,2023-12-18,1927,IN501B,INE536H01010,CIE AUTOMOTIVE INDIA,IN,INR,40101025.0,1.0,0.343,748510182.0,0.0005602867390764215,B16NQ89
30110,2023-12-18,1927,SA216B,SA0007879469,SAUDI CEMENT,SA,SAR,50101030.0,0.4575816,0.9312,905359576.0,0.0006776941406104367,B132HD1
30111,2023-12-18,1927,QA2013,QA000A0Q5NE9,VODAFONE QATAR,QA,QAR,15102015.0,1.0,0.3722,777787081.0,0.0005822015488752009,B3WYBN0
30112,2023-12-18,1927,IN077J,INE338I01027,MOTILAL OSWAL FINL.SVS.,IN,INR,30202015.0,1.0,0.3499,775330515.0,0.0005803627210455134,B233M14
30113,2023-12-18,1927,CN4D6M,US86366E1064,STRUCTURE THERAPEUTICS ADR,CN,USD,20103010.0,1.0,1.0,1294623152.0,0.0009690718999022491,BQS9486
30114,2023-12-18,1927,MY23AZ,MYL5211OO007,SUNWAY,MY,MYR,35101010.0,1.0,0.3718,815779929.0,0.0006106405593603596,B6VGS93
30115,2023-12-18,1927,TH303G,TH3871010Z01,WHA CORPORATION,TH,THB,35101010.0,0.5449173,0.6768,803280396.0,0.0006012842102378462,BX8ZRM8
30116,2023-12-18,1927,IN829O,INE410B01037,VINATI ORGANICS,IN,INR,55201020.0,1.0,0.2813,600871093.0,0.00044977358143974476,BKKKN11
30117,2023-12-18,1927,KR1KMI,KR7214150005,CLASSYS,KR,KRW,20102010.0,1.0,0.2623,495717739.0,0.00037106252148036455,BWT5WS1
30118,2023-12-18,1927,IN12V3,INE836A01035,BIRLASOFT,IN,INR,10101010.0,1.0,0.6089,1445128173.0,0.0010817303105138476,B1LQJY0
30119,2023-12-18,1927,B018DT,PLINTCS00010,INTER CARS,PL,PLN,40101025.0,1.0,0.6468,1386646247.0,0.0010379544896881416,B018DT2
30120,2023-12-18,1927,BR172C,BRVAMOACNOR7,VAMOS L CAM MAQ SA COM NPV,BR,BRL,50206050.0,1.0,0.3994,892445912.0,0.0006680277995691487,BJLSQZ2
30121,2023-12-18,1927,IN07LX,INE139A01034,National Alum,IN,INR,55102035.0,1.0,0.4872,1244162032.0,0.0009312999402751937,6139447
30122,2023-12-18,1927,B28XVV,GRS496003005,TERNA ENERGY,GR,EUR,65101010.0,1.0,0.4501,905161277.0,0.0006775457066909739,B28XVV2
30123,2023-12-18,1927,IN10TZ,INE233B01017,Blue Dart Ex,IN,INR,50206040.0,1.0,0.25,536575657.0,0.0004016461397025036,6098601
30124,2023-12-18,1927,IN506G,INE191H01014,PVR INOX,IN,INR,40301010.0,1.0,0.7798,1667640339.0,0.0012482886538617694,B0LX4M7
30125,2023-12-18,1927,IN0BHX,INE03QK01018,SUVEN PHARMACEUTICALS,IN,INR,20103015.0,1.0,0.4,852013756.0,0.0006377628794867801,BKTQQK0
30126,2023-12-18,1927,IN12HP,INE285A01027,Elgi Equipments,IN,INR,50204050.0,1.0,0.6633,1310924093.0,0.000981273739364691,6271189
30127,2023-12-18,1927,CN2D6K,KYG5252B1023,KEYMED BIOSCIENCES,CN,HKD,20103010.0,1.0,0.6097,1100435097.0,0.0008237151703346843,BLPPZP6
30128,2023-12-18,1927,MY207T,MYL5031OO009,TIME DOTCOM,MY,MYR,15102015.0,1.0,0.5554,1156075200.0,0.0008653637846373635,6336538
30129,2023-12-18,1927,IN00RW,INE531E01026,HINDUSTAN COPPER,IN,INR,55102040.0,1.0,0.2569,589061367.0,0.00044093357761742396,B02GZ11
30130,2023-12-18,1927,IN21BJ,INE0DK501011,PIRAMAL PHARMA,IN,INR,20103015.0,1.0,0.4673,943014587.0,0.0007058802679744019,BKS9DQ5
30131,2023-12-18,1927,MY407V,MYL5249OO007,IOI PROPERTIES GROUP,MY,MYR,35101010.0,1.0,0.2102,418470833.0,0.0003132404395537852,BH7JFJ2
30132,2023-12-18,1927,CZ602J,CZ0008040318,MONETA MONEY BANK,CZ,CZK,30101010.0,1.0,0.472,981878812.0,0.0007349715354222271,BD3CQ16
30133,2023-12-18,1927,TW1190,TW0004919006,NUVOTON TECHNOLOGY,TW,TWD,10102010.0,1.0,0.4879,899652120.0,0.0006734219049247208,B3M1XS0
30134,2023-12-18,1927,EG0060,EGS48031C016,TELECOM EGYPT,EG,EGP,15102015.0,1.0,0.2,415333183.0,0.000310891795902518,B0S6009
30135,2023-12-18,1927,CN8EM7,KYG844081060,CHINA TIAN.GP.CEMENT,CN,HKD,50101030.0,1.0,0.3042,576704292.0,0.0004316838634214549,B7FL1V4
30136,2023-12-18,1927,TW05NH,TW0003005005,GETAC HOLDINGS,TW,TWD,10102030.0,1.0,0.687,1428584914.0,0.0010693470873303764,6439620
30137,2023-12-18,1927,SA24EM,SA132GSGS910,SEERA GROUP HOLDING,SA,SAR,40501015.0,0.3760035,0.9218,699828553.0,0.0005238467923378771,B6WTLK3
30138,2023-12-18,1927,TW07VR,TW0006176001,Radiant,TW,TWD,10102015.0,1.0,1.0,1968470402.0,0.0014734707543431018,6520278
30139,2023-12-18,1927,BR602A,BRTRPLACNPR1,CTEEP CPAD.TMO.DE ENELA. PN,BR,BRL,65101015.0,1.0,0.4752,926543112.0,0.0006935507776916247,2440972
30140,2023-12-18,1927,IN20CJ,INE745G01035,MULTI CMOD.EX.OF INDIA,IN,INR,30202015.0,0.5766741,0.8497,972058721.0,0.0007276208448155579,B7L5LS7
30141,2023-12-18,1927,TW0841,TW0006285000,Wistron Neweb,TW,TWD,15101010.0,1.0,0.8042,1995167353.0,0.0014934543804563842,6682598
